file,line,classification,note,sentence,replacement
"src/lib/data/insights-articles/select-service-vs-full-service-2026.ts","25","CHECK","cites a first-party dataset: confirm it exists and supports the figure, else remove","On a yield-to-cost basis adjusted for operating leverage, however, select-service is tighter by roughly 75 to 100 basis points [Source: Matthews internal transaction database, Q2 2026].",""
"src/lib/data/insights-articles/select-service-vs-full-service-2026.ts","43","CHECK","cites a first-party dataset: confirm it exists and supports the figure, else remove","1. 7.50–8.50 percent: Sun Belt secondary stabilized select-service cap range, Q2 2026 [Source: Matthews internal transaction database].",""
"src/lib/data/insights-articles/select-service-vs-full-service-2026.ts","54","CHECK","attributed quote: confirm the person said or approved it","The full picture is yield to cost, and on yield to cost select-service has been the more efficient hospitality vehicle for institutional capital for two cycles now. 2026 is the year the public REIT and PE bid stopped pretending otherwise."" (Luke Thompson, VP & Director, Capital Markets, Matthews Hotel Markets)",""
"src/lib/data/insights-articles/select-service-vs-full-service-2026.ts","80","CHECK","first-party forecast, research or survey claim: confirm","## What we expect through year-end 2026 and into 2027",""
"src/lib/data/insights-articles/select-service-vs-full-service-2026.ts","86","CHECK","cites a first-party dataset: confirm it exists and supports the figure, else remove","This outlook draws on the Matthews internal transaction file, HVS U.S.",""
"src/lib/data/insights-articles/select-service-vs-full-service-2026.ts","179","CHECK","cites a first-party dataset: confirm it exists and supports the figure, else remove","Matthews internal transaction database, Q2 2026",""
"src/lib/data/insights-articles/select-service-vs-full-service-2026.ts","204","CHECK","cites a first-party dataset: confirm it exists and supports the figure, else remove","Matthews capital markets practice",""
"src/lib/data/insights-articles/sun-belt-hospitality-investment-2026.ts","22","CHECK","first-party forecast, research or survey claim: confirm","Supply discipline is the single most important variable for forward RevPAR, and the Sun Belt secondary basket has the cleanest pipeline we have measured in any region.",""
"src/lib/data/insights-articles/sun-belt-hospitality-investment-2026.ts","24","CHECK","cites a first-party dataset: confirm it exists and supports the figure, else remove","Market Pulse, April 2026; Matthews internal data).",""
"src/lib/data/insights-articles/sun-belt-hospitality-investment-2026.ts","24","CHECK","cites a first-party dataset: confirm it exists and supports the figure, else remove","Texas secondary markets (Tyler, Lubbock, College Station, Waco) are the most actively bid by family-office capital today; trailing-twelve-month ADR in those four markets averaged 6.4 percent year-over-year growth through Q1 2026 per Matthews internal data, with occupancy holding above 70 percent.",""
"src/lib/data/insights-articles/sun-belt-hospitality-investment-2026.ts","32","CHECK","cites a first-party dataset: confirm it exists and supports the figure, else remove","The Research Triangle (Raleigh-Durham-Chapel Hill) is the most under-priced secondary North Carolina market on the Matthews underwriting screen, anchored by RTP corporate and the three-university demand layer.",""
"src/lib/data/insights-articles/sun-belt-hospitality-investment-2026.ts","35","CHECK","first-party forecast, research or survey claim: confirm","## What we expect through year-end 2026",""
"src/lib/data/insights-articles/sun-belt-hospitality-investment-2026.ts","36","OK","","Matthews Hotel Markets sells hotels, represents buyers and arranges hotel financing nationwide, including all six Sun Belt states; the [team contact page](/team) lists the brokers.",""
"src/lib/data/insights-articles/sun-belt-hospitality-investment-2026.ts","72","OK","","The thaw began in mid-2025 for sponsors with track records, but the new-supply gap through 2027 is structural and supports forward RevPAR.",""
"src/lib/data/insights-articles/sun-belt-hospitality-investment-2026.ts","83","OK","","Where can I find Matthews's view on a specific Sun Belt market?",""
"src/lib/data/insights-articles/sun-belt-hospitality-investment-2026.ts","84","OK","","Matthews Hotel Markets works nationwide, including all six Sun Belt states.",""
"src/lib/data/insights-articles/texas-hotel-cap-rates-q2-2026.ts","16","CHECK","cites a first-party dataset: confirm it exists and supports the figure, else remove","Texas hotel cap rates compressed roughly 25 to 50 basis points off the 2024 peak through the first half of 2026 [Source: Matthews Hotel Markets internal transaction database, Q2 2026].",""
"src/lib/data/insights-articles/texas-hotel-cap-rates-q2-2026.ts","22","CHECK","first-party forecast, research or survey claim: confirm","The result is the 25 to 50 basis-point compression we measure across the Texas Triangle today.",""
"src/lib/data/insights-articles/texas-hotel-cap-rates-q2-2026.ts","28","CHECK","cites a first-party dataset: confirm it exists and supports the figure, else remove","Plano, Frisco, and Las Colinas have been the most actively traded sub-markets; the airport hospitality cluster has seen increased private-equity bid in 2026 [Source: Matthews Hotel Markets internal transaction database, Q2 2026].",""
"src/lib/data/insights-articles/texas-hotel-cap-rates-q2-2026.ts","40","OK","","First, the construction-loan freeze that lasted from late 2022 into early 2025 is now thawed for sponsors with track records, but the supply pipeline remains constrained because the freeze interrupted ground-breakings.",""
"src/lib/data/insights-articles/texas-hotel-cap-rates-q2-2026.ts","44","CHECK","cites a first-party dataset: confirm it exists and supports the figure, else remove","1. 25 to 50 basis points: cap rate compression off the 2024 peak across Texas Triangle stabilized select-service through H1 2026 [Source: Matthews internal transaction database, Q2 2026].",""
"src/lib/data/insights-articles/texas-hotel-cap-rates-q2-2026.ts","45","CHECK","cites a first-party dataset: confirm it exists and supports the figure, else remove","2. 7.50 to 8.25 percent: Austin stabilized select-service cap range, Q2 2026 [Source: Matthews internal transaction database].",""
"src/lib/data/insights-articles/texas-hotel-cap-rates-q2-2026.ts","55","CHECK","first-party forecast, research or survey claim: confirm","""The compression we are measuring in Texas this quarter is not a rate-cut trade.",""
"src/lib/data/insights-articles/texas-hotel-cap-rates-q2-2026.ts","55","CHECK","attributed quote: confirm the person said or approved it","That is a more durable signal than waiting on the Fed."" (Luke Thompson, VP & Director, Capital Markets, Matthews Hotel Markets)",""
"src/lib/data/insights-articles/texas-hotel-cap-rates-q2-2026.ts","61","CHECK","first-party forecast, research or survey claim: confirm","## What we expect for the second half of 2026",""
"src/lib/data/insights-articles/texas-hotel-cap-rates-q2-2026.ts","63","CHECK","first-party forecast, research or survey claim: confirm","We expect 25 additional basis points of compression in Texas Triangle stabilized select-service through year-end 2026 if the rate environment holds.",""
"src/lib/data/insights-articles/texas-hotel-cap-rates-q2-2026.ts","71","CHECK","first-party forecast, research or survey claim: confirm","The constrained pipeline supports forward RevPAR underwriting through at least 2027 and is the structural basis for the cap rate compression we are measuring this quarter.",""
"src/lib/data/insights-articles/texas-hotel-cap-rates-q2-2026.ts","79","CHECK","cites a first-party dataset: confirm it exists and supports the figure, else remove","This outlook draws on the Matthews internal transaction file, HVS U.S.",""
"src/lib/data/insights-articles/texas-hotel-cap-rates-q2-2026.ts","89","CHECK","first-party forecast, research or survey claim: confirm","We expect 25 additional basis points of compression in Texas Triangle select-service through year-end 2026 if rates hold.",""
"src/lib/data/insights-articles/texas-hotel-cap-rates-q2-2026.ts","94","CHECK","cites a first-party dataset: confirm it exists and supports the figure, else remove","Hill Country resort assets and Riverwalk full-service trade tighter, in the 6.50 to 7.75 percent band [Source: Matthews internal transaction database, Q2 2026].",""
"src/lib/data/insights-articles/texas-hotel-cap-rates-q2-2026.ts","106","CHECK","first-party forecast, research or survey claim: confirm","We expect roughly 25 additional basis points of compression in Texas Triangle stabilized select-service through year-end 2026.",""
"src/lib/data/insights-articles/texas-hotel-cap-rates-q2-2026.ts","167","CHECK","cites a first-party dataset: confirm it exists and supports the figure, else remove","Matthews internal transaction database, Q2 2026",""
"src/lib/data/insights.ts","51","CHECK","cites a first-party dataset: confirm it exists and supports the figure, else remove","College Station, Lubbock, Tyler, Waco, the markets the institutional bid wrote off in 2023, are producing the strongest ADR recovery curves in our internal database.",""
"src/lib/data/insights.ts","53","CHECK","first-party forecast, research or survey claim: confirm","The transaction volume we are forecasting in this segment for 2026 is materially above 2024 and 2023 combined, driven by destination-resort recapitalizations from sponsors who held through the cycle and now want to crystallize equity into a more flexible structure.",""
"src/lib/data/insights.ts","54","CHECK","first-party forecast, research or survey claim: confirm","Looking forward, our base case for 2026 transaction volume is 1.4 to 1.6 trillion dollars across all hospitality categories, with select-service representing 38 percent of that total, a return to the pre-2022 mix.",""
"src/lib/data/insights.ts","54","OK","","Debt is available again, with hotel CMBS spreads tightening through Q4 2025, and the construction-loan freeze has thawed for sponsors with track records.",""
"src/lib/data/insights.ts","54","CHECK","first-party forecast, research or survey claim: confirm","We expect the second half of 2026 to be the strongest two consecutive quarters for hotel investment sales since 2019.",""
"src/lib/data/insights.ts","64","OK","","What College Station, Lubbock, and Tyler tell us about underwriting risk.",""
"src/lib/data/insights.ts","72","CHECK","cites a first-party dataset: confirm it exists and supports the figure, else remove","We assembled trailing-twelve-month ADR, occupancy, and RevPAR data for every select-service hotel in five Texas secondary markets, College Station, Lubbock, Tyler, Waco, and Amarillo, using STR feeds and our internal transaction database.",""
"src/lib/data/insights.ts","72","CHECK","first-party forecast, research or survey claim: confirm","We then benchmarked those markets against a comparable basket of secondary markets in Tennessee, Oklahoma, and Arkansas to control for regional macro effects.",""
"src/lib/data/insights.ts","74","CHECK","first-party forecast, research or survey claim: confirm","The single most important variable for forward ADR is supply growth, and the Texas secondary basket has the cleanest pipeline we have measured in any region.",""
"src/lib/data/insights.ts","96","CHECK","first-party forecast, research or survey claim: confirm","We expect the institutional bid for this category to mature meaningfully in 2026 and 2027, and the cap rates to compress 100 to 150 basis points before that bid is fully priced.",""
"src/lib/data/insights.ts","123","CHECK","first-party forecast, research or survey claim: confirm","What we expect from here.",""
"src/lib/data/insights.ts","147","OK","","Matthews Hotel Markets prepares free broker opinions of value and arranges hotel refinancing, so an owner facing a 2026 or 2027 maturity can run both paths side by side.",""
